pc_timestamp_ns,sender_ip,seq,timestamp_ms,acc_x_g,acc_y_g,acc_z_g
1781002859208273391,192.168.1.188,522957,5297261,1.0296,0.0624,-0.0975
1781002859218164340,192.168.1.188,522958,5297271,1.0296,0.0624,-0.0975
1781002859228262819,192.168.1.188,522959,5297281,1.0257,0.0624,-0.0975
1781002859238272478,192.168.1.188,522960,5297291,1.0296,0.0663,-0.0975
1781002859248196196,192.168.1.188,522961,5297301,1.0296,0.0624,-0.0975
1781002859266276995,192.168.1.188,522962,5297311,1.0296,0.0585,-0.1014
1781002859268284335,192.168.1.188,522963,5297321,1.0296,0.0624,-0.1014
1781002859278980427,192.168.1.188,522964,5297331,1.0296,0.0624,-0.0975
1781002859288550864,192.168.1.188,522965,5297341,1.0296,0.0624,-0.1014
1781002859298482162,192.168.1.188,522966,5297351,1.0296,0.0624,-0.0936
1781002859308241190,192.168.1.188,522967,5297361,1.0296,0.0624,-0.0975
1781002859318342899,192.168.1.188,522968,5297371,1.0257,0.0624,-0.0975
1781002859332941071,192.168.1.188,522969,5297381,1.0296,0.0624,-0.0975
1781002859338190806,192.168.1.188,522970,5297391,1.0296,0.0585,-0.0897
1781002859348288096,192.168.1.188,522971,5297401,1.0257,0.0624,-0.1014
1781002859358242024,192.168.1.188,522972,5297411,1.0296,0.0624,-0.1014
1781002859368272453,192.168.1.188,522973,5297421,1.0296,0.0624,-0.1014
1781002859378181512,192.168.1.188,522974,5297431,1.0296,0.0624,-0.1053
1781002859389994159,192.168.1.188,522975,5297441,1.0296,0.0624,-0.0936
1781002859398406331,192.168.1.188,522976,5297451,1.0296,0.0624,-0.0936
1781002859408321329,192.168.1.188,522977,5297461,1.0296,0.0585,-0.0936
1781002859418160627,192.168.1.188,522978,5297471,1.0296,0.0624,-0.0936
1781002859428197016,192.168.1.188,522979,5297481,1.0257,0.0624,-0.1014
1781002859441553441,192.168.1.188,522980,5297491,1.0296,0.0585,-0.0975
1781002859448147884,192.168.1.188,522981,5297501,1.0296,0.0624,-0.0936
1781002859458161963,192.168.1.188,522982,5297511,1.0296,0.0624,-0.1014
1781002859469972590,192.168.1.188,522983,5297521,1.0296,0.0624,-0.0975
1781002859478230651,192.168.1.188,522984,5297531,1.0296,0.0624,-0.0975
1781002859492643241,192.168.1.188,522985,5297541,1.0296,0.0624,-0.0975
1781002859498373919,192.168.1.188,522986,5297551,1.0296,0.0624,-0.1014
1781002859508178247,192.168.1.188,522987,5297561,1.0296,0.0663,-0.0975
1781002859518309967,192.168.1.188,522988,5297571,1.0296,0.0663,-0.1053
1781002859528183095,192.168.1.188,522989,5297581,1.0296,0.0663,-0.1053
1781002859538262004,192.168.1.188,522990,5297591,1.0257,0.0585,-0.0975
1781002859549724330,192.168.1.188,522991,5297601,1.0335,0.0624,-0.0975
1781002859558290022,192.168.1.188,522992,5297611,1.0257,0.0546,-0.1014
1781002859568165910,192.168.1.188,522993,5297621,1.0335,0.0546,-0.0936
1781002859578298210,192.168.1.188,522994,5297631,1.0257,0.0624,-0.1014
1781002859588357659,192.168.1.188,522995,5297641,1.0335,0.0624,-0.1014
1781002859598487348,192.168.1.188,522996,5297651,1.0335,0.0624,-0.0897
1781002859611621232,192.168.1.188,522997,5297661,1.0296,0.0663,-0.1092
1781002859618165135,192.168.1.188,522998,5297671,1.0296,0.0624,-0.1014
1781002859633284248,192.168.1.188,522999,5297681,1.0335,0.0624,-0.1014
1781002859638266513,192.168.1.188,523000,5297691,1.0296,0.0624,-0.0975
1781002859652277331,192.168.1.188,523001,5297701,1.0296,0.0585,-0.1014
1781002859658258220,192.168.1.188,523002,5297711,1.0296,0.0624,-0.0975
1781002859668293770,192.168.1.188,523003,5297721,1.0296,0.0624,-0.0975
1781002859678378609,192.168.1.188,523004,5297731,1.0335,0.0624,-0.1014
1781002859689127001,192.168.1.188,523005,5297741,1.0296,0.0663,-0.0975
1781002859698427397,192.168.1.188,523006,5297751,1.0257,0.0624,-0.1014
1781002859708323015,192.168.1.188,523007,5297761,1.0296,0.0702,-0.1014
1781002859720178823,192.168.1.188,523008,5297771,1.0296,0.0624,-0.0975
1781002859730297953,192.168.1.188,523009,5297781,1.0296,0.0624,-0.0975
1781002859738581953,192.168.1.188,523010,5297791,1.0296,0.0624,-0.0936
1781002859752482151,192.168.1.188,523011,5297801,1.0296,0.0585,-0.0975
1781002859758304860,192.168.1.188,523012,5297811,1.0296,0.0624,-0.0975
1781002859769844176,192.168.1.188,523013,5297821,1.0257,0.0624,-0.0936
1781002859778327117,192.168.1.188,523014,5297831,1.0296,0.0585,-0.1014
1781002859788185196,192.168.1.188,523015,5297841,1.0296,0.0585,-0.0936
1781002859798679257,192.168.1.188,523016,5297851,1.0296,0.0624,-0.0936
1781002859808406355,192.168.1.188,523017,5297861,1.0296,0.0624,-0.0975
1781002859818244432,192.168.1.188,523018,5297871,1.0296,0.0624,-0.0936
1781002859832667233,192.168.1.188,523019,5297881,1.0296,0.0663,-0.0936
1781002859838151200,192.168.1.188,523020,5297891,1.0296,0.0624,-0.0975
1781002859848171789,192.168.1.188,523021,5297901,1.0257,0.0624,-0.0936
1781002859858214068,192.168.1.188,523022,5297911,1.0296,0.0624,-0.0975
1781002859868231167,192.168.1.188,523023,5297921,1.0296,0.0585,-0.1014
1781002859878215066,192.168.1.188,523024,5297931,1.0296,0.0585,-0.0936
1781002859888249555,192.168.1.188,523025,5297941,1.0296,0.0624,-0.1014
1781002859901045047,192.168.1.188,523026,5297951,1.0335,0.0585,-0.0936
1781002859909765920,192.168.1.188,523027,5297961,1.0335,0.0585,-0.1053
1781002859918164141,192.168.1.188,523028,5297971,1.0296,0.0624,-0.0936
1781002859928264180,192.168.1.188,523029,5297981,1.0296,0.0624,-0.0936
1781002859938248019,192.168.1.188,523030,5297991,1.0296,0.0663,-0.0975
1781002859948201358,192.168.1.188,523031,5298001,1.0257,0.0702,-0.1014
1781002859958163236,192.168.1.188,523032,5298011,1.0257,0.0663,-0.0975
1781002859968133985,192.168.1.188,523033,5298021,1.0335,0.0585,-0.0936
1781002859978199684,192.168.1.188,523034,5298031,1.0296,0.0546,-0.0936
1781002859988596985,192.168.1.188,523035,5298041,1.0296,0.0624,-0.0936
1781002859998197802,192.168.1.188,523036,5298051,1.0296,0.0624,-0.1014
1781002860008389992,192.168.1.188,523037,5298061,1.0296,0.0624,-0.0975
1781002860018885693,192.168.1.188,523038,5298071,1.0257,0.0585,-0.1014
1781002860028220429,192.168.1.188,523039,5298081,1.0296,0.0624,-0.0975
1781002860038308078,192.168.1.188,523040,5298091,1.0296,0.0624,-0.0936
1781002860048280287,192.168.1.188,523041,5298101,1.0296,0.0624,-0.0975
1781002860058165485,192.168.1.188,523042,5298111,1.0296,0.0624,-0.0936
1781002860068147444,192.168.1.188,523043,5298121,1.0257,0.0624,-0.0975
1781002860081903921,192.168.1.188,523044,5298131,1.0296,0.0663,-0.0975
1781002860088264222,192.168.1.188,523045,5298141,1.0257,0.0663,-0.0975
1781002860102470512,192.168.1.188,523046,5298151,1.0296,0.0624,-0.0936
1781002860108388371,192.168.1.188,523047,5298161,1.0296,0.0585,-0.1014
1781002860118138578,192.168.1.188,523048,5298171,1.0296,0.0585,-0.0936
1781002860128204867,192.168.1.188,523049,5298181,1.0296,0.0624,-0.1053
1781002860141901534,192.168.1.188,523050,5298191,1.0257,0.0624,-0.0936
1781002860148153775,192.168.1.188,523051,5298201,1.0296,0.0624,-0.1014
1781002860158118024,192.168.1.188,523052,5298211,1.0296,0.0624,-0.1014
1781002860168169073,192.168.1.188,523053,5298221,1.0296,0.0663,-0.1014
1781002860179406858,192.168.1.188,523054,5298231,1.0296,0.0585,-0.0936
1781002860189977619,192.168.1.188,523055,5298241,1.0257,0.0624,-0.0975
1781002860198230600,192.168.1.188,523056,5298251,1.0296,0.0624,-0.0936
1781002860208375069,192.168.1.188,523057,5298261,1.0335,0.0624,-0.0975
1781002860218469648,192.168.1.188,523058,5298271,1.0296,0.0663,-0.0897
1781002860228298507,192.168.1.188,523059,5298281,1.0296,0.0624,-0.1014
1781002860241806093,192.168.1.188,523060,5298291,1.0257,0.0624,-0.0975
1781002860248169374,192.168.1.188,523061,5298301,1.0257,0.0624,-0.0975
1781002860261750090,192.168.1.188,523062,5298311,1.0335,0.0585,-0.0975
1781002860268169461,192.168.1.188,523063,5298321,1.0335,0.0585,-0.0975
1781002860283232045,192.168.1.188,523064,5298331,1.0335,0.0585,-0.1053
1781002860288150109,192.168.1.188,523065,5298341,1.0296,0.0663,-0.0936
1781002860298116268,192.168.1.188,523066,5298351,1.0296,0.0624,-0.1014
1781002860312945110,192.168.1.188,523067,5298361,1.0335,0.0624,-0.0975
1781002860318268356,192.168.1.188,523068,5298371,1.0296,0.0585,-0.0975
1781002860328139475,192.168.1.188,523069,5298381,1.0335,0.0624,-0.0936
1781002860338217874,192.168.1.188,523070,5298391,1.0296,0.0624,-0.1014
1781002860348187383,192.168.1.188,523071,5298401,1.0296,0.0624,-0.0975
1781002860358151851,192.168.1.188,523072,5298411,1.0296,0.0624,-0.1014
1781002860368233581,192.168.1.188,523073,5298421,1.0296,0.0585,-0.1014
1781002860384097758,192.168.1.188,523074,5298431,1.0335,0.0624,-0.1014
1781002860388213178,192.168.1.188,523075,5298441,1.0296,0.0663,-0.1014
1781002860398987991,192.168.1.188,523076,5298451,1.0296,0.0585,-0.0975
1781002860408280226,192.168.1.188,523077,5298461,1.0257,0.0624,-0.0975
1781002860433095538,192.168.1.188,523078,5298471,1.0296,0.0663,-0.0975
1781002860433133098,192.168.1.188,523079,5298481,1.0296,0.0624,-0.0975
1781002860438249033,192.168.1.188,523080,5298491,1.0296,0.0624,-0.0975
1781002860448623894,192.168.1.188,523081,5298501,1.0296,0.0585,-0.0975
1781002860460795123,192.168.1.188,523082,5298511,1.0257,0.0624,-0.1053
1781002860470327410,192.168.1.188,523083,5298521,1.0257,0.0624,-0.1053
1781002860478174798,192.168.1.188,523084,5298531,1.0296,0.0663,-0.0975
1781002860488115256,192.168.1.188,523085,5298541,1.0257,0.0663,-0.0975
1781002860501901304,192.168.1.188,523086,5298551,1.0296,0.0624,-0.0975
1781002860508204055,192.168.1.188,523087,5298561,1.0335,0.0624,-0.0936
1781002860530614334,192.168.1.188,523088,5298571,1.0257,0.0663,-0.0975
1781002860530977036,192.168.1.188,523089,5298581,1.0296,0.0624,-0.0975
1781002860538234302,192.168.1.188,523090,5298591,1.0257,0.0624,-0.0975
1781002860550383971,192.168.1.188,523091,5298601,1.0296,0.0624,-0.0936
1781002860558136169,192.168.1.188,523092,5298611,1.0296,0.0663,-0.0936
1781002860568170698,192.168.1.188,523093,5298621,1.0296,0.0624,-0.0975
1781002860578239707,192.168.1.188,523094,5298631,1.0296,0.0624,-0.0975
1781002860593520302,192.168.1.188,523095,5298641,1.0257,0.0624,-0.0975
1781002860598150674,192.168.1.188,523096,5298651,1.0335,0.0624,-0.0975
1781002860610880067,192.168.1.188,523097,5298661,1.0257,0.0624,-0.0975
1781002860623112466,192.168.1.188,523098,5298671,1.0335,0.0585,-0.1053
1781002860628334262,192.168.1.188,523099,5298681,1.0335,0.0624,-0.0975
1781002860639707537,192.168.1.188,523100,5298691,1.0296,0.0624,-0.0975
1781002860648153479,192.168.1.188,523101,5298701,1.0257,0.0624,-0.1014
1781002860658076577,192.168.1.188,523102,5298711,1.0257,0.0624,-0.0975
1781002860668236077,192.168.1.188,523103,5298721,1.0296,0.0624,-0.1014
1781002860678158715,192.168.1.188,523104,5298731,1.0257,0.0624,-0.0975
1781002860688206825,192.168.1.188,523105,5298741,1.0296,0.0624,-0.1014
1781002860698105843,192.168.1.188,523106,5298751,1.0296,0.0624,-0.1053
1781002860708169462,192.168.1.188,523107,5298761,1.0296,0.0585,-0.0975
1781002860722237971,192.168.1.188,523108,5298771,1.0257,0.0624,-0.1014
1781002860728303550,192.168.1.188,523109,5298781,1.0296,0.0624,-0.0975
1781002860738148069,192.168.1.188,523110,5298791,1.0296,0.0624,-0.0975
1781002860748081977,192.168.1.188,523111,5298801,1.0296,0.0585,-0.0936
1781002860767231471,192.168.1.188,523112,5298811,1.0296,0.0663,-0.1014
1781002860768100605,192.168.1.188,523113,5298821,1.0335,0.0585,-0.1014
1781002860778176284,192.168.1.188,523114,5298831,1.0335,0.0624,-0.0975
1781002860788223083,192.168.1.188,523115,5298841,1.0296,0.0663,-0.0975
1781002860798271912,192.168.1.188,523116,5298851,1.0257,0.0624,-0.1014
1781002860808449002,192.168.1.188,523117,5298861,1.0296,0.0663,-0.1014
1781002860818171820,192.168.1.188,523118,5298871,1.0296,0.0663,-0.0936
1781002860828383609,192.168.1.188,523119,5298881,1.0296,0.0624,-0.1014
1781002860838754100,192.168.1.188,523120,5298891,1.0335,0.0624,-0.1053
1781002860848124996,192.168.1.188,523121,5298901,1.0296,0.0624,-0.1014
1781002860858555977,192.168.1.188,523122,5298911,1.0335,0.0624,-0.0975
1781002860868216484,192.168.1.188,523123,5298921,1.0335,0.0585,-0.0975
1781002860879600270,192.168.1.188,523124,5298931,1.0296,0.0585,-0.0975
1781002860888274562,192.168.1.188,523125,5298941,1.0257,0.0624,-0.1053
1781002860901117745,192.168.1.188,523126,5298951,1.0257,0.0624,-0.0975
1781002860912142169,192.168.1.188,523127,5298961,1.0296,0.0585,-0.1053
1781002860918186438,192.168.1.188,523128,5298971,1.0296,0.0663,-0.0975
1781002860929860426,192.168.1.188,523129,5298981,1.0335,0.0624,-0.0975
1781002860938178876,192.168.1.188,523130,5298991,1.0296,0.0585,-0.0975
1781002860948189485,192.168.1.188,523131,5299001,1.0296,0.0624,-0.0975
1781002860958204214,192.168.1.188,523132,5299011,1.0257,0.0585,-0.0975
1781002860968173323,192.168.1.188,523133,5299021,1.0296,0.0624,-0.1014
1781002860978273142,192.168.1.188,523134,5299031,1.0257,0.0624,-0.1014
1781002860988175350,192.168.1.188,523135,5299041,1.0296,0.0624,-0.1014
1781002860998606921,192.168.1.188,523136,5299051,1.0296,0.0624,-0.0975
1781002861008213059,192.168.1.188,523137,5299061,1.0257,0.0624,-0.0975
1781002861019915586,192.168.1.188,523138,5299071,1.0296,0.0585,-0.0897
1781002861028594688,192.168.1.188,523139,5299081,1.0335,0.0585,-0.0975
1781002861038213885,192.168.1.188,523140,5299091,1.0257,0.0663,-0.0936
1781002861048205554,192.168.1.188,523141,5299101,1.0257,0.0663,-0.1014
1781002861058206413,192.168.1.188,523142,5299111,1.0296,0.0624,-0.0975
1781002861068688184,192.168.1.188,523143,5299121,1.0296,0.0624,-0.1014
1781002861078209731,192.168.1.188,523144,5299131,1.0296,0.0585,-0.0975
1781002861088098479,192.168.1.188,523145,5299141,1.0296,0.0585,-0.0936
1781002861098125688,192.168.1.188,523146,5299151,1.0296,0.0624,-0.0936
1781002861108475949,192.168.1.188,523147,5299161,1.0296,0.0624,-0.1014
1781002861118093226,192.168.1.188,523148,5299171,1.0257,0.0663,-0.1014
1781002861129955773,192.168.1.188,523149,5299181,1.0296,0.0585,-0.0975
1781002861138309494,192.168.1.188,523150,5299191,1.0296,0.0663,-0.1053
1781002861148094642,192.168.1.188,523151,5299201,1.0257,0.0624,-0.0975
1781002861158203732,192.168.1.188,523152,5299211,1.0335,0.0585,-0.0975
1781002861168286031,192.168.1.188,523153,5299221,1.0257,0.0624,-0.0975
1781002861178370130,192.168.1.188,523154,5299231,1.0296,0.0624,-0.1014
1781002861188177988,192.168.1.188,523155,5299241,1.0335,0.0624,-0.0936
1781002861198142167,192.168.1.188,523156,5299251,1.0335,0.0624,-0.0975
1781002861208172916,192.168.1.188,523157,5299261,1.0257,0.0624,-0.1053
1781002861218079374,192.168.1.188,523158,5299271,1.0296,0.0624,-0.1014
1781002861228208774,192.168.1.188,523159,5299281,1.0335,0.0624,-0.0936
1781002861238397294,192.168.1.188,523160,5299291,1.0296,0.0624,-0.1014
1781002861248176261,192.168.1.188,523161,5299301,1.0296,0.0624,-0.0975
1781002861258236831,192.168.1.188,523162,5299311,1.0257,0.0624,-0.0936
1781002861268156989,192.168.1.188,523163,5299321,1.0335,0.0624,-0.0975
1781002861278179908,192.168.1.188,523164,5299331,1.0296,0.0624,-0.1053
1781002861288177057,192.168.1.188,523165,5299341,1.0296,0.0624,-0.1014
1781002861298207886,192.168.1.188,523166,5299351,1.0296,0.0585,-0.1014
1781002861308145205,192.168.1.188,523167,5299361,1.0296,0.0546,-0.0975
1781002861318162894,192.168.1.188,523168,5299371,1.0296,0.0585,-0.0975
1781002861340734204,192.168.1.188,523169,5299381,1.0257,0.0624,-0.0975
1781002861346526502,192.168.1.188,523170,5299391,1.0296,0.0663,-0.1014
1781002861348248730,192.168.1.188,523171,5299401,1.0335,0.0585,-0.0936
1781002861364399759,192.168.1.188,523172,5299411,1.0335,0.0585,-0.0975
1781002861368137438,192.168.1.188,523173,5299421,1.0296,0.0663,-0.1014
1781002861378154267,192.168.1.188,523174,5299431,1.0296,0.0663,-0.1014
1781002861391383801,192.168.1.188,523175,5299441,1.0296,0.0663,-0.0975
1781002861401055999,192.168.1.188,523176,5299451,1.0296,0.0624,-0.0975
1781002861408189613,192.168.1.188,523177,5299461,1.0296,0.0624,-0.0975
1781002861418191132,192.168.1.188,523178,5299471,1.0296,0.0663,-0.1014
1781002861429458167,192.168.1.188,523179,5299481,1.0296,0.0624,-0.1014
1781002861438441881,192.168.1.188,523180,5299491,1.0257,0.0624,-0.0975
1781002861448145989,192.168.1.188,523181,5299501,1.0335,0.0585,-0.1014
1781002861461844816,192.168.1.188,523182,5299511,1.0335,0.0585,-0.0975
1781002861469189782,192.168.1.188,523183,5299521,1.0257,0.0624,-0.0975
1781002861478244986,192.168.1.188,523184,5299531,1.0296,0.0663,-0.0975
1781002861488070784,192.168.1.188,523185,5299541,1.0296,0.0624,-0.0936
1781002861498079053,192.168.1.188,523186,5299551,1.0257,0.0663,-0.1014
1781002861511567569,192.168.1.188,523187,5299561,1.0296,0.0624,-0.0975
1781002861518099021,192.168.1.188,523188,5299571,1.0335,0.0585,-0.1014
1781002861528178020,192.168.1.188,523189,5299581,1.0335,0.0585,-0.0975
1781002861539540915,192.168.1.188,523190,5299591,1.0296,0.0624,-0.0975
1781002861551376093,192.168.1.188,523191,5299601,1.0257,0.0663,-0.1014
1781002861558415868,192.168.1.188,523192,5299611,1.0296,0.0663,-0.0975
1781002861570128935,192.168.1.188,523193,5299621,1.0296,0.0663,-0.1014
1781002861578194334,192.168.1.188,523194,5299631,1.0296,0.0624,-0.0975
1781002861588130323,192.168.1.188,523195,5299641,1.0257,0.0624,-0.0936
1781002861598131882,192.168.1.188,523196,5299651,1.0296,0.0585,-0.1014
1781002861608128461,192.168.1.188,523197,5299661,1.0296,0.0585,-0.1014
1781002861618113929,192.168.1.188,523198,5299671,1.0296,0.0663,-0.0975
1781002861628169499,192.168.1.188,523199,5299681,1.0257,0.0624,-0.0975
1781002861638214638,192.168.1.188,523200,5299691,1.0296,0.0624,-0.1014
1781002861648241497,192.168.1.188,523201,5299701,1.0335,0.0624,-0.0975
1781002861658144845,192.168.1.188,523202,5299711,1.0257,0.0585,-0.1053
1781002861668128414,192.168.1.188,523203,5299721,1.0257,0.0624,-0.1014
1781002861678196243,192.168.1.188,523204,5299731,1.0335,0.0585,-0.1014
1781002861688196062,192.168.1.188,523205,5299741,1.0335,0.0585,-0.0975
1781002861699540057,192.168.1.188,523206,5299751,1.0257,0.0624,-0.0975
1781002861708131510,192.168.1.188,523207,5299761,1.0296,0.0624,-0.1014
1781002861718067348,192.168.1.188,523208,5299771,1.0296,0.0585,-0.0975
1781002861729927036,192.168.1.188,523209,5299781,1.0296,0.0585,-0.0975
1781002861738144886,192.168.1.188,523210,5299791,1.0257,0.0624,-0.0975
1781002861750053194,192.168.1.188,523211,5299801,1.0296,0.0624,-0.0975
1781002861758080794,192.168.1.188,523212,5299811,1.0296,0.0624,-0.1014
1781002861768180213,192.168.1.188,523213,5299821,1.0257,0.0624,-0.0975
1781002861779460758,192.168.1.188,523214,5299831,1.0296,0.0624,-0.0975
1781002861788086010,192.168.1.188,523215,5299841,1.0296,0.0585,-0.0936
1781002861801067694,192.168.1.188,523216,5299851,1.0296,0.0624,-0.1014
1781002861811093673,192.168.1.188,523217,5299861,1.0296,0.0624,-0.1014
1781002861818404648,192.168.1.188,523218,5299871,1.0296,0.0663,-0.0975
1781002861828184096,192.168.1.188,523219,5299881,1.0296,0.0585,-0.0975
1781002861839093350,192.168.1.188,523220,5299891,1.0374,0.0585,-0.1014
1781002861848373365,192.168.1.188,523221,5299901,1.0257,0.0624,-0.0936
1781002861858117913,192.168.1.188,523222,5299911,1.0257,0.0624,-0.0975
1781002861868084601,192.168.1.188,523223,5299921,1.0335,0.0624,-0.0897
1781002861878182811,192.168.1.188,523224,5299931,1.0296,0.0624,-0.0975
1781002861888184250,192.168.1.188,523225,5299941,1.0296,0.0624,-0.0975
1781002861898069428,192.168.1.188,523226,5299951,1.0296,0.0624,-0.0975
1781002861908147617,192.168.1.188,523227,5299961,1.0296,0.0624,-0.1014
1781002861918100396,192.168.1.188,523228,5299971,1.0335,0.0585,-0.1014
1781002861928199765,192.168.1.188,523229,5299981,1.0296,0.0585,-0.1014
1781002861938121714,192.168.1.188,523230,5299991,1.0296,0.0585,-0.0936
1781002861949090627,192.168.1.188,523231,5300001,1.0257,0.0585,-0.0936
1781002861958243792,192.168.1.188,523232,5300011,1.0335,0.0585,-0.0975
1781002861968053280,192.168.1.188,523233,5300021,1.0257,0.0624,-0.0936
1781002861978136789,192.168.1.188,523234,5300031,1.0296,0.0663,-0.0975
1781002861988069128,192.168.1.188,523235,5300041,1.0296,0.0624,-0.0975
1781002861998070177,192.168.1.188,523236,5300051,1.0296,0.0624,-0.1053
1781002862008158106,192.168.1.188,523237,5300061,1.0257,0.0624,-0.0975
1781002862018068604,192.168.1.188,523238,5300071,1.0335,0.0624,-0.1014
1781002862028060023,192.168.1.188,523239,5300081,1.0296,0.0585,-0.0975
1781002862038107522,192.168.1.188,523240,5300091,1.0296,0.0585,-0.0936
1781002862048150591,192.168.1.188,523241,5300101,1.0296,0.0585,-0.1014
1781002862059509057,192.168.1.188,523242,5300111,1.0257,0.0624,-0.1014
1781002862068211330,192.168.1.188,523243,5300121,1.0257,0.0624,-0.1014
1781002862078072408,192.168.1.188,523244,5300131,1.0257,0.0624,-0.0975
1781002862088184347,192.168.1.188,523245,5300141,1.0296,0.0624,-0.0936
1781002862098165956,192.168.1.188,523246,5300151,1.0335,0.0624,-0.0975
1781002862109110439,192.168.1.188,523247,5300161,1.0335,0.0624,-0.0975
1781002862118083963,192.168.1.188,523248,5300171,1.0296,0.0624,-0.0975
1781002862128152163,192.168.1.188,523249,5300181,1.0296,0.0546,-0.0975
1781002862138761034,192.168.1.188,523250,5300191,1.0296,0.0624,-0.1014
1781002862154044929,192.168.1.188,523251,5300201,1.0296,0.0624,-0.0975
1781002862158265060,192.168.1.188,523252,5300211,1.0296,0.0585,-0.0975
1781002862168172378,192.168.1.188,523253,5300221,1.0296,0.0663,-0.0936
1781002862178106467,192.168.1.188,523254,5300231,1.0296,0.0624,-0.1014
1781002862188031715,192.168.1.188,523255,5300241,1.0296,0.0624,-0.0936
1781002862198095154,192.168.1.188,523256,5300251,1.0335,0.0585,-0.0975
1781002862213645650,192.168.1.188,523257,5300261,1.0296,0.0624,-0.0897
1781002862218086832,192.168.1.188,523258,5300271,1.0296,0.0663,-0.0975
1781002862230430423,192.168.1.188,523259,5300281,1.0296,0.0663,-0.0936
1781002862238136410,192.168.1.188,523260,5300291,1.0296,0.0624,-0.0975
1781002862248708422,192.168.1.188,523261,5300301,1.0296,0.0624,-0.0975
1781002862258249658,192.168.1.188,523262,5300311,1.0296,0.0624,-0.0975
1781002862268510068,192.168.1.188,523263,5300321,1.0296,0.0624,-0.0936
1781002862278155216,192.168.1.188,523264,5300331,1.0296,0.0624,-0.0936
1781002862288063044,192.168.1.188,523265,5300341,1.0296,0.0624,-0.0975
1781002862300940277,192.168.1.188,523266,5300351,1.0296,0.0585,-0.0975
1781002862308091322,192.168.1.188,523267,5300361,1.0296,0.0624,-0.0975
1781002862318075631,192.168.1.188,523268,5300371,1.0335,0.0585,-0.0975
1781002862329403286,192.168.1.188,523269,5300381,1.0296,0.0663,-0.0975
1781002862351228393,192.168.1.188,523270,5300391,1.0296,0.0585,-0.0936
1781002862351589124,192.168.1.188,523271,5300401,1.0257,0.0624,-0.1014
1781002862358682729,192.168.1.188,523272,5300411,1.0335,0.0624,-0.0975
1781002862368251276,192.168.1.188,523273,5300421,1.0296,0.0624,-0.0936
1781002862378075754,192.168.1.188,523274,5300431,1.0296,0.0663,-0.0975
1781002862388147033,192.168.1.188,523275,5300441,1.0257,0.0585,-0.1014
1781002862398044162,192.168.1.188,523276,5300451,1.0296,0.0624,-0.1014
1781002862408142171,192.168.1.188,523277,5300461,1.0335,0.0663,-0.1053
1781002862418045219,192.168.1.188,523278,5300471,1.0335,0.0585,-0.1014
1781002862428158139,192.168.1.188,523279,5300481,1.0335,0.0585,-0.0936
1781002862440822931,192.168.1.188,523280,5300491,1.0296,0.0624,-0.0975
1781002862449450643,192.168.1.188,523281,5300501,1.0335,0.0585,-0.1053
1781002862459130110,192.168.1.188,523282,5300511,1.0257,0.0702,-0.0975
1781002862468583986,192.168.1.188,523283,5300521,1.0257,0.0624,-0.0975
1781002862478347014,192.168.1.188,523284,5300531,1.0296,0.0585,-0.0975
1781002862488875206,192.168.1.188,523285,5300541,1.0296,0.0624,-0.1014
1781002862498136851,192.168.1.188,523286,5300551,1.0296,0.0624,-0.1014
1781002862508193420,192.168.1.188,523287,5300561,1.0296,0.0624,-0.1014
1781002862518076938,192.168.1.188,523288,5300571,1.0257,0.0624,-0.0975
1781002862534258038,192.168.1.188,523289,5300581,1.0296,0.0585,-0.1014
1781002862538114266,192.168.1.188,523290,5300591,1.0257,0.0624,-0.0936
1781002862552042554,192.168.1.188,523291,5300601,1.0296,0.0585,-0.0975
1781002862558235425,192.168.1.188,523292,5300611,1.0296,0.0624,-0.1053
1781002862568477135,192.168.1.188,523293,5300621,1.0296,0.0624,-0.1014
1781002862578125862,192.168.1.188,523294,5300631,1.0296,0.0624,-0.1053
1781002862590284541,192.168.1.188,523295,5300641,1.0335,0.0585,-0.1014
1781002862600927993,192.168.1.188,523296,5300651,1.0296,0.0663,-0.0936
1781002862610637511,192.168.1.188,523297,5300661,1.0296,0.0624,-0.1053
1781002862619759305,192.168.1.188,523298,5300671,1.0296,0.0624,-0.1014
1781002862628157396,192.168.1.188,523299,5300681,1.0296,0.0624,-0.0975
1781002862639608372,192.168.1.188,523300,5300691,1.0296,0.0624,-0.1014
1781002862701384724,192.168.1.188,523301,5300701,1.0296,0.0585,-0.1014
1781002862702153458,192.168.1.188,523302,5300711,1.0296,0.0585,-0.0975
1781002862702162238,192.168.1.188,523303,5300721,1.0257,0.0624,-0.1014
1781002862702176718,192.168.1.188,523304,5300731,1.0296,0.0624,-0.1014
1781002862702182308,192.168.1.188,523305,5300741,1.0296,0.0663,-0.1014
1781002862702187508,192.168.1.188,523306,5300751,1.0335,0.0624,-0.0936
1781002862708235348,192.168.1.188,523307,5300761,1.0296,0.0663,-0.1014
1781002862718124956,192.168.1.188,523308,5300771,1.0296,0.0624,-0.0975
1781002862732714598,192.168.1.188,523309,5300781,1.0296,0.0624,-0.0975
1781002862738122084,192.168.1.188,523310,5300791,1.0296,0.0624,-0.0975
1781002862748129293,192.168.1.188,523311,5300801,1.0257,0.0624,-0.0897
1781002862758061961,192.168.1.188,523312,5300811,1.0296,0.0624,-0.0975
1781002862768316731,192.168.1.188,523313,5300821,1.0296,0.0585,-0.0975
